"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Procedure.Shuffle.1","Response.RT"
"w10141560_FG","sad","car",3,"Read","happy","Study2","U","Study Phase","Recall1",2591
"w10141665_ljd","car","car",3,"Read","happy","Study2","U","Study Phase","Recall1",1756
"w10145939_jej","car","car",3,"Read","happy","Study2","U","Study Phase","Recall1",1637
"w10157910IN","car","car",3,"Read","happy","Study2","U","Study Phase","Recall1",2757
"w10161911MW","","car",3,"Read","happy","Study2","U","Study Phase","Recall1",3579
"w10167317_hms","sad","car",3,"Read","happy","Study2","U","Study Phase","Recall1",1760
"w10168496_hah","smile","car",3,"Read","happy","Study2","U","Study Phase","Recall1",2626
"10120923LH","sheep","cow",3,"Read","herd","Study2","F","Study Phase","Recall1",4440
"10138868CH","sheep","cow",3,"Read","herd","Study2","F","Study Phase","Recall1",3179
"10163652TLW","cattle","cow",3,"Read","herd","Study2","F","Study Phase","Recall1",3475
"10177695TW","cow","cow",3,"Read","herd","Study2","F","Study Phase","Recall1",16184
"w10059303_oms","grab","cow",3,"Read","herd","Study2","F","Study Phase","Recall1",17421
"w10066961_rl","","cow",3,"Read","herd","Study2","F","Study Phase","Recall1",1493
"w10099070AB","cow","cow",3,"Read","herd","Study2","F","Study Phase","Recall1",3626
"w10099139_AB","cattle","cow",3,"Read","herd","Study2","F","Study Phase","Recall1",12230
"w10121373","sheep","cow",3,"Read","herd","Study2","F","Study Phase","Recall1",3902
"w10139706","cow","cow",3,"Read","herd","Study2","F","Study Phase","Recall1",2885
"w10140719_esr","cow","cow",3,"Read","herd","Study2","F","Study Phase","Recall1",1708
"w10141507To","sheep","cow",3,"Read","herd","Study2","F","Study Phase","Recall1",8192
"w10141560_FG","cow","cow",3,"Read","herd","Study2","F","Study Phase","Recall1",1653
"w10141665_ljd","cow","cow",3,"Read","herd","Study2","F","Study Phase","Recall1",1935
"w10145939_jej","cow","cow",3,"Read","herd","Study2","F","Study Phase","Recall1",1787
"w10157910IN","cow","cow",3,"Read","herd","Study2","F","Study Phase","Recall1",2463
"w10161911MW","cow","cow",3,"Read","herd","Study2","F","Study Phase","Recall1",5261
"w10167317_hms","cows","cow",3,"Read","herd","Study2","F","Study Phase","Recall1",3107
"w10168496_hah","cows","cow",3,"Read","herd","Study2","F","Study Phase","Recall1",1701
"10120923LH","nest","sting",3,"Read","hornet","Study2","F","Study Phase","Recall1",2130
"10138868CH","gold","sting",3,"Read","hornet","Study2","F","Study Phase","Recall1",2340
"10163652TLW","skull","sting",3,"Read","hornet","Study2","F","Study Phase","Recall1",4037
"10177695TW","sting","sting",3,"Read","hornet","Study2","F","Study Phase","Recall1",8459
"w10059303_oms","nest","sting",3,"Read","hornet","Study2","F","Study Phase","Recall1",3870
"w10066961_rl","bug","sting",3,"Read","hornet","Study2","F","Study Phase","Recall1",3596
"w10099070AB","wasp","sting",3,"Read","hornet","Study2","F","Study Phase","Recall1",4500
"w10099139_AB","sting","sting",3,"Read","hornet","Study2","F","Study Phase","Recall1",3252
"w10121373","sting","sting",3,"Read","hornet","Study2","F","Study Phase","Recall1",2055
"w10139706","sting","sting",3,"Read","hornet","Study2","F","Study Phase","Recall1",3840
"w10140719_esr","","sting",3,"Read","hornet","Study2","F","Study Phase","Recall1",1001
"w10141507To","sting","sting",3,"Read","hornet","Study2","F","Study Phase","Recall1",5075
"w10141560_FG","bug","sting",3,"Read","hornet","Study2","F","Study Phase","Recall1",2063
"w10141665_ljd","sting","sting",3,"Read","hornet","Study2","F","Study Phase","Recall1",2973
"w10145939_jej","sting","sting",3,"Read","hornet","Study2","F","Study Phase","Recall1",2224
"w10157910IN","sting","sting",3,"Read","hornet","Study2","F","Study Phase","Recall1",3068
"w10161911MW","sting","sting",3,"Read","hornet","Study2","F","Study Phase","Recall1",8187
"w10167317_hms","sting","sting",3,"Read","hornet","Study2","F","Study Phase","Recall1",2555
"w10168496_hah","sting","sting",3,"Read","hornet","Study2","F","Study Phase","Recall1",13003
"10120923LH","smell","smell",3,"Read","incense","Study2","F","Study Phase","Recall1",3021
"10138868CH","smell","smell",3,"Read","incense","Study2","F","Study Phase","Recall1",1883
"10163652TLW","guess","smell",3,"Read","incense","Study2","F","Study Phase","Recall1",3824
"10177695TW","smell","smell",3,"Read","incense","Study2","F","Study Phase","Recall1",76317
"w10059303_oms","","smell",3,"Read","incense","Study2","F","Study Phase","Recall1",11368
"w10066961_rl","smell","smell",3,"Read","incense","Study2","F","Study Phase","Recall1",4197
"w10099070AB","","smell",3,"Read","incense","Study2","F","Study Phase","Recall1",900
"w10099139_AB","smell","smell",3,"Read","incense","Study2","F","Study Phase","Recall1",12181
"w10121373","smell","smell",3,"Read","incense","Study2","F","Study Phase","Recall1",2987
"w10139706","smell","smell",3,"Read","incense","Study2","F","Study Phase","Recall1",4151
"w10140719_esr","smell","smell",3,"Read","incense","Study2","F","Study Phase","Recall1",5056
"w10141507To","scent","smell",3,"Read","incense","Study2","F","Study Phase","Recall1",4940
"w10141560_FG","candle","smell",3,"Read","incense","Study2","F","Study Phase","Recall1",3369
"w10141665_ljd","gift","smell",3,"Read","incense","Study2","F","Study Phase","Recall1",21276
"w10145939_jej","smell","smell",3,"Read","incense","Study2","F","Study Phase","Recall1",2045
"w10157910IN","smell","smell",3,"Read","incense","Study2","F","Study Phase","Recall1",1805
"w10161911MW","scent","smell",3,"Read","incense","Study2","F","Study Phase","Recall1",3861
"w10167317_hms","smell","smell",3,"Read","incense","Study2","F","Study Phase","Recall1",2665
"w10168496_hah","smell","smell",3,"Read","incense","Study2","F","Study Phase","Recall1",2718
"10120923LH","sand","reality",3,"Read","island","Study2","M","Study Phase","Recall1",2172
"10138868CH","reality","reality",3,"Read","island","Study2","M","Study Phase","Recall1",2934
"10163652TLW","crowd","reality",3,"Read","island","Study2","M","Study Phase","Recall1",6264
"10177695TW","reality","reality",3,"Read","island","Study2","M","Study Phase","Recall1",17891
"w10059303_oms","survive","reality",3,"Read","island","Study2","M","Study Phase","Recall1",7980
"w10066961_rl","","reality",3,"Read","island","Study2","M","Study Phase","Recall1",1238
"w10099070AB","party","reality",3,"Read","island","Study2","M","Study Phase","Recall1",4083
"w10099139_AB","water","reality",3,"Read","island","Study2","M","Study Phase","Recall1",4277
"w10121373","reality","reality",3,"Read","island","Study2","M","Study Phase","Recall1",5211
"w10139706","water","reality",3,"Read","island","Study2","M","Study Phase","Recall1",4224
"w10140719_esr","reality","reality",3,"Read","island","Study2","M","Study Phase","Recall1",2293
"w10141507To","nature","reality",3,"Read","island","Study2","M","Study Phase","Recall1",2020
"w10141560_FG","","reality",3,"Read","island","Study2","M","Study Phase","Recall1",1394
"w10141665_ljd","reality","reality",3,"Read","island","Study2","M","Study Phase","Recall1",2320
"w10145939_jej","land","reality",3,"Read","island","Study2","M","Study Phase","Recall1",5242
"w10157910IN","hawaii","reality",3,"Read","island","Study2","M","Study Phase","Recall1",3091
"w10161911MW","reality","reality",3,"Read","island","Study2","M","Study Phase","Recall1",6650
"w10167317_hms","reality","reality",3,"Read","island","Study2","M","Study Phase","Recall1",3651
"w10168496_hah","reality","reality",3,"Read","island","Study2","M","Study Phase","Recall1",3698
"10120923LH","crown","vase",3,"Read","king","Study2","U","Study Phase","Recall1",2763
"10138868CH","queen","vase",3,"Read","king","Study2","U","Study Phase","Recall1",5920
"10163652TLW","guess","vase",3,"Read","king","Study2","U","Study Phase","Recall1",2794
"10177695TW","vase","vase",3,"Read","king","Study2","U","Study Phase","Recall1",7960
"w10059303_oms","vase","vase",3,"Read","king","Study2","U","Study Phase","Recall1",3594
"w10066961_rl","","vase",3,"Read","king","Study2","U","Study Phase","Recall1",1490
"w10099070AB","sword","vase",3,"Read","king","Study2","U","Study Phase","Recall1",4221
"w10099139_AB","candy","vase",3,"Read","king","Study2","U","Study Phase","Recall1",4531
"w10121373","","vase",3,"Read","king","Study2","U","Study Phase","Recall1",2220
"w10139706","crown","vase",3,"Read","king","Study2","U","Study Phase","Recall1",4550
"w10140719_esr","","vase",3,"Read","king","Study2","U","Study Phase","Recall1",1356
"w10141507To","titan","vase",3,"Read","king","Study2","U","Study Phase","Recall1",3269
"w10141560_FG","queen","vase",3,"Read","king","Study2","U","Study Phase","Recall1",2236
"w10141665_ljd","vase","vase",3,"Read","king","Study2","U","Study Phase","Recall1",2544
"w10145939_jej","queen","vase",3,"Read","king","Study2","U","Study Phase","Recall1",2117
"w10157910IN","vase","vase",3,"Read","king","Study2","U","Study Phase","Recall1",2131
"w10161911MW","","vase",3,"Read","king","Study2","U","Study Phase","Recall1",3249
"w10167317_hms","queen","vase",3,"Read","king","Study2","U","Study Phase","Recall1",4233
"w10168496_hah","queen","vase",3,"Read","king","Study2","U","Study Phase","Recall1",2886
"10120923LH","door","window",3,"Read","knob","Study2","M","Study Phase","Recall1",1583
"10138868CH","bell","window",3,"Read","knob","Study2","M","Study Phase","Recall1",2060
"10163652TLW","turn","window",3,"Read","knob","Study2","M","Study Phase","Recall1",3205
"10177695TW","window","window",3,"Read","knob","Study2","M","Study Phase","Recall1",11872
"w10059303_oms","turn","window",3,"Read","knob","Study2","M","Study Phase","Recall1",3261
"w10066961_rl","door","window",3,"Read","knob","Study2","M","Study Phase","Recall1",3750
"w10099070AB","","window",3,"Read","knob","Study2","M","Study Phase","Recall1",1650
"w10099139_AB","turn","window",3,"Read","knob","Study2","M","Study Phase","Recall1",3930
"w10121373","open","window",3,"Read","knob","Study2","M","Study Phase","Recall1",3209
"w10139706","door","window",3,"Read","knob","Study2","M","Study Phase","Recall1",2455
"w10140719_esr","door","window",3,"Read","knob","Study2","M","Study Phase","Recall1",1864
"w10141507To","turn","window",3,"Read","knob","Study2","M","Study Phase","Recall1",2116
"w10141560_FG","door","window",3,"Read","knob","Study2","M","Study Phase","Recall1",1658
"w10141665_ljd","window","window",3,"Read","knob","Study2","M","Study Phase","Recall1",1426
"w10145939_jej","window","window",3,"Read","knob","Study2","M","Study Phase","Recall1",3592
"w10157910IN","window","window",3,"Read","knob","Study2","M","Study Phase","Recall1",2268
"w10161911MW","window","window",3,"Read","knob","Study2","M","Study Phase","Recall1",3464
"w10167317_hms","door","window",3,"Read","knob","Study2","M","Study Phase","Recall1",2112
"w10168496_hah","window","window",3,"Read","knob","Study2","M","Study Phase","Recall1",1983
"10120923LH","nurse","nurse",3,"Read","lawyer","Study2","M","Study Phase","Recall1",1932
"10138868CH","nurse","nurse",3,"Read","lawyer","Study2","M","Study Phase","Recall1",2472
"10163652TLW","guess","nurse",3,"Read","lawyer","Study2","M","Study Phase","Recall1",3255
"10177695TW","nurse","nurse",3,"Read","lawyer","Study2","M","Study Phase","Recall1",16462
"w10059303_oms","doctor","nurse",3,"Read","lawyer","Study2","M","Study Phase","Recall1",8424
"w10066961_rl","","nurse",3,"Read","lawyer","Study2","M","Study Phase","Recall1",2239
"w10099070AB","nurse","nurse",3,"Read","lawyer","Study2","M","Study Phase","Recall1",4755
"w10099139_AB","attorney","nurse",3,"Read","lawyer","Study2","M","Study Phase","Recall1",10475
"w10121373","nurse","nurse",3,"Read","lawyer","Study2","M","Study Phase","Recall1",2820
"w10139706","nurse","nurse",3,"Read","lawyer","Study2","M","Study Phase","Recall1",4920
"w10140719_esr","nurse","nurse",3,"Read","lawyer","Study2","M","Study Phase","Recall1",2669
"w10141507To","nurse","nurse",3,"Read","lawyer","Study2","M","Study Phase","Recall1",3563
"w10141560_FG","","nurse",3,"Read","lawyer","Study2","M","Study Phase","Recall1",1108
"w10141665_ljd","nurse","nurse",3,"Read","lawyer","Study2","M","Study Phase","Recall1",2140
"w10145939_jej","nurse","nurse",3,"Read","lawyer","Study2","M","Study Phase","Recall1",2179
"w10157910IN","nurse","nurse",3,"Read","lawyer","Study2","M","Study Phase","Recall1",5289
"w10161911MW","doctor","nurse",3,"Read","lawyer","Study2","M","Study Phase","Recall1",6501
"w10167317_hms","nurse","nurse",3,"Read","lawyer","Study2","M","Study Phase","Recall1",3080
"w10168496_hah","nurse","nurse",3,"Read","lawyer","Study2","M","Study Phase","Recall1",2008
"10120923LH","baseball","baseball",3,"Read","league","Study2","F","Study Phase","Recall1",3133
"10138868CH","baseball","baseball",3,"Read","league","Study2","F","Study Phase","Recall1",4738
"10163652TLW","little","baseball",3,"Read","league","Study2","F","Study Phase","Recall1",3235
"10177695TW","baseball","baseball",3,"Read","league","Study2","F","Study Phase","Recall1",15246
"w10059303_oms","game","baseball",3,"Read","league","Study2","F","Study Phase","Recall1",3935
"w10066961_rl","baseball","baseball",3,"Read","league","Study2","F","Study Phase","Recall1",4280
"w10099070AB","leak","baseball",3,"Read","league","Study2","F","Study Phase","Recall1",7343
"w10099139_AB","baseball","baseball",3,"Read","league","Study2","F","Study Phase","Recall1",4871
"w10121373","baseball","baseball",3,"Read","league","Study2","F","Study Phase","Recall1",2639
"w10139706","baseball","baseball",3,"Read","league","Study2","F","Study Phase","Recall1",5689
"w10140719_esr","baseball","baseball",3,"Read","league","Study2","F","Study Phase","Recall1",2733
"w10141507To","baseball","baseball",3,"Read","league","Study2","F","Study Phase","Recall1",3369
"w10141560_FG","","baseball",3,"Read","league","Study2","F","Study Phase","Recall1",1146
"w10141665_ljd","baseball","baseball",3,"Read","league","Study2","F","Study Phase","Recall1",3468
"w10145939_jej","sport","baseball",3,"Read","league","Study2","F","Study Phase","Recall1",2760
"w10157910IN","baseball","baseball",3,"Read","league","Study2","F","Study Phase","Recall1",3055
"w10161911MW","baseball","baseball",3,"Read","league","Study2","F","Study Phase","Recall1",4639
"w10167317_hms","ball","baseball",3,"Read","league","Study2","F","Study Phase","Recall1",2182
"w10168496_hah","baseball","baseball",3,"Read","league","Study2","F","Study Phase","Recall1",3250
"10120923LH","fease","toil",3,"Read","lease","Study2","U","Study Phase","Recall1",2250
"10138868CH","vail","toil",3,"Read","lease","Study2","U","Study Phase","Recall1",3349
"10163652TLW","guess","toil",3,"Read","lease","Study2","U","Study Phase","Recall1",2550
"10177695TW","toil","toil",3,"Read","lease","Study2","U","Study Phase","Recall1",18906
"w10059303_oms","firm","toil",3,"Read","lease","Study2","U","Study Phase","Recall1",6457
"w10066961_rl","","toil",3,"Read","lease","Study2","U","Study Phase","Recall1",1041
"w10099070AB","","toil",3,"Read","lease","Study2","U","Study Phase","Recall1",1270
"w10099139_AB","toil","toil",3,"Read","lease","Study2","U","Study Phase","Recall1",2816
"w10121373","","toil",3,"Read","lease","Study2","U","Study Phase","Recall1",15579
"w10139706","apartment","toil",3,"Read","lease","Study2","U","Study Phase","Recall1",4689
"w10140719_esr","","toil",3,"Read","lease","Study2","U","Study Phase","Recall1",2238
"w10141507To","paper","toil",3,"Read","lease","Study2","U","Study Phase","Recall1",3201
"w10141560_FG","","toil",3,"Read","lease","Study2","U","Study Phase","Recall1",2275
"w10141665_ljd","toil","toil",3,"Read","lease","Study2","U","Study Phase","Recall1",2427
"w10145939_jej","money","toil",3,"Read","lease","Study2","U","Study Phase","Recall1",2632
"w10157910IN","house","toil",3,"Read","lease","Study2","U","Study Phase","Recall1",2579
"w10161911MW","","toil",3,"Read","lease","Study2","U","Study Phase","Recall1",1757
"w10167317_hms","idk","toil",3,"Read","lease","Study2","U","Study Phase","Recall1",4350
"w10168496_hah","","toil",3,"Read","lease","Study2","U","Study Phase","Recall1",2317
"10120923LH","snow","children",3,"Read","mirror","Study2","U","Study Phase","Recall1",2553
"10138868CH","children","children",3,"Read","mirror","Study2","U","Study Phase","Recall1",2298
"10163652TLW","child","children",3,"Read","mirror","Study2","U","Study Phase","Recall1",2586
"10177695TW","children","children",3,"Read","mirror","Study2","U","Study Phase","Recall1",9640
"w10059303_oms","cat","children",3,"Read","mirror","Study2","U","Study Phase","Recall1",4501
